imageFileName,gbifIDPlant,speciesPlant,scorePlant,scientificNameBird,gbifIDBird,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,continent,stateProvince,year,month,day,eventDate,dateFieldsValid,creator,publisher,license,rightsHolder,identifier,projectID,identificationDateTime
original_1572329318_1.JPG,5349665,Erythrina rubrinervia,0.8880000000000001,"Anthracothorax aurulentus (Audebert & Vieillot, 1801)",2476715,17.97264,-67.212197,1655.0,NORTH_AMERICA,Cabo Rojo,2016,4,4,2016-04-04T08:14:53,True,nycticorax,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,nycticorax,https://inaturalist-open-data.s3.amazonaws.com/photos/3494853/original.JPG,k-caribbean,2024-10-23 14:25:58
original_1807329947_1.jpg,2888831,Coccoloba uvifera,57.009,"Anthracothorax aurulentus (Audebert & Vieillot, 1801)",2476715,17.962577,-67.194614,,NORTH_AMERICA,Cabo Rojo,2016,1,5,2016-01-05,True,Scott Bowers,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Scott Bowers,https://inaturalist-open-data.s3.amazonaws.com/photos/13403735/original.jpg,k-caribbean,2024-10-23 14:26:01
original_1883908016_1.jpeg,5372392,Vitis vinifera,9.545,"Anthracothorax aurulentus (Audebert & Vieillot, 1801)",2476715,18.456162,-66.093118,43.0,NORTH_AMERICA,San Juan,2016,4,18,2016-04-18T06:55,True,botanygirl,iNaturalist,http://creativecommons.org/licenses/by/4.0/,botanygirl,https://inaturalist-open-data.s3.amazonaws.com/photos/14108980/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/14109076/original.jpeg,k-caribbean,2024-10-23 14:26:04
original_2252083189_1.jpg,3172574,Spathodea campanulata,79.43900000000001,"Anthracothorax aurulentus (Audebert & Vieillot, 1801)",2476715,18.442345,-66.596195,8061.0,NORTH_AMERICA,Arecibo,2013,2,24,2013-02-24T16:24:26,True,Jose,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Jose,https://inaturalist-open-data.s3.amazonaws.com/photos/413713/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/413714/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/413715/original.jpg,k-caribbean,2024-10-23 14:26:09
original_2252083189_2.jpg,5349775,Erythrina berteroana,3.1879999999999997,"Anthracothorax aurulentus (Audebert & Vieillot, 1801)",2476715,18.442345,-66.596195,8061.0,NORTH_AMERICA,Arecibo,2013,2,24,2013-02-24T16:24:26,True,Jose,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Jose,https://inaturalist-open-data.s3.amazonaws.com/photos/413713/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/413714/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/413715/original.jpg,k-caribbean,2024-10-23 14:26:10
original_2252083189_3.jpg,3152559,Hibiscus rosa-sinensis,4.760000000000001,"Anthracothorax aurulentus (Audebert & Vieillot, 1801)",2476715,18.442345,-66.596195,8061.0,NORTH_AMERICA,Arecibo,2013,2,24,2013-02-24T16:24:26,True,Jose,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Jose,https://inaturalist-open-data.s3.amazonaws.com/photos/413713/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/413714/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/413715/original.jpg,k-caribbean,2024-10-23 14:26:12
original_2350298917_1.jpg,8040307,Combretum indicum,0.11800000000000001,"Anthracothorax aurulentus (Audebert & Vieillot, 1801)",2476715,18.481918,-66.811183,308.0,NORTH_AMERICA,Hatillo,2014,11,7,2014-11-07T20:41:42,True,Carlos & Veronica,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Carlos & Veronica,https://inaturalist-open-data.s3.amazonaws.com/photos/1330152/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/1330153/original.jpg,k-caribbean,2024-10-23 14:26:13
original_2350298917_2.jpg,2860677,Scadoxus multiflorus,0.415,"Anthracothorax aurulentus (Audebert & Vieillot, 1801)",2476715,18.481918,-66.811183,308.0,NORTH_AMERICA,Hatillo,2014,11,7,2014-11-07T20:41:42,True,Carlos & Veronica,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Carlos & Veronica,https://inaturalist-open-data.s3.amazonaws.com/photos/1330152/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/1330153/original.jpg,k-caribbean,2024-10-23 14:26:15
original_2549980079_1.jpg,7414934,Oroxylum indicum,2.724,"Anthracothorax aurulentus (Audebert & Vieillot, 1801)",2476715,18.379391,-67.188236,1277.0,NORTH_AMERICA,Aguada,2016,12,12,2016-12-12T11:32,True,macrhybopsis,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,macrhybopsis,https://inaturalist-open-data.s3.amazonaws.com/photos/47743303/original.jpg,k-caribbean,2024-10-23 14:26:17
original_2873867366_1.jpg,4092146,Handroanthus ochraceus,15.76,"Anthracothorax aurulentus (Audebert & Vieillot, 1801)",2476715,18.446486,-66.270955,14.0,NORTH_AMERICA,Dorado,2020,4,19,2020-04-19T11:47:36Z,True,cristiinclan,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,cristiinclan,https://inaturalist-open-data.s3.amazonaws.com/photos/67609320/original.jpg,k-caribbean,2024-10-23 14:26:19
