imageFileName,gbifIDPlant,speciesPlant,scorePlant,scientificNameBird,gbifIDBird,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,continent,stateProvince,year,month,day,eventDate,dateFieldsValid,creator,publisher,license,rightsHolder,identifier,projectID,identificationDateTime
23027329202_7d41216d03_b_1338585713_1.jpg,5361889,Morus alba,1.268,"Eupherusa nigriventris Lawrence, 1868",2476322,9.550043,-83.807663,250.0,NORTH_AMERICA,nan,2015,5,20,2015-05-20T00:00,True,Unknown,Unknown,Unknown,Unknown,http://live.staticflickr.com/687/23027329202_7d41216d03_b.jpg,k-central-america,2024-10-22 17:46:10
8329904717_0db281883a_b_921655146_1.jpg,2932944,Capsicum annuum,2.762,"Eupherusa nigriventris Lawrence, 1868",2476322,10.163727,-84.034302,250.0,NORTH_AMERICA,nan,2011,11,7,2011-11-07T00:00,True,Unknown,Unknown,Unknown,Unknown,http://live.staticflickr.com/8361/8329904717_0db281883a_b.jpg,k-central-america,2024-10-22 17:46:17
original_1249288572_1.jpg,2925462,Stachytarpheta mutabilis,45.244,"Eupherusa nigriventris Lawrence, 1868",2476322,10.2047,-84.3173,100.0,NORTH_AMERICA,Alajuela,2016,2,3,2016-02-03,True,Greg Lasley,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Greg Lasley,https://inaturalist-open-data.s3.amazonaws.com/photos/2983059/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/2983061/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/2983070/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/2983082/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/2983084/original.jpg,k-central-america,2024-10-22 17:46:23
original_1249288572_2.jpg,7297130,Stachytarpheta frantzii,92.622,"Eupherusa nigriventris Lawrence, 1868",2476322,10.2047,-84.3173,100.0,NORTH_AMERICA,Alajuela,2016,2,3,2016-02-03,True,Greg Lasley,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Greg Lasley,https://inaturalist-open-data.s3.amazonaws.com/photos/2983059/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/2983061/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/2983070/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/2983082/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/2983084/original.jpg,k-central-america,2024-10-22 17:46:24
original_1249288572_3.jpg,2925462,Stachytarpheta mutabilis,66.693,"Eupherusa nigriventris Lawrence, 1868",2476322,10.2047,-84.3173,100.0,NORTH_AMERICA,Alajuela,2016,2,3,2016-02-03,True,Greg Lasley,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Greg Lasley,https://inaturalist-open-data.s3.amazonaws.com/photos/2983059/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/2983061/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/2983070/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/2983082/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/2983084/original.jpg,k-central-america,2024-10-22 17:46:26
original_1249288572_4.jpg,7297130,Stachytarpheta frantzii,88.26,"Eupherusa nigriventris Lawrence, 1868",2476322,10.2047,-84.3173,100.0,NORTH_AMERICA,Alajuela,2016,2,3,2016-02-03,True,Greg Lasley,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Greg Lasley,https://inaturalist-open-data.s3.amazonaws.com/photos/2983059/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/2983061/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/2983070/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/2983082/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/2983084/original.jpg,k-central-america,2024-10-22 17:46:28
original_1249288572_5.jpg,7297130,Stachytarpheta frantzii,90.134,"Eupherusa nigriventris Lawrence, 1868",2476322,10.2047,-84.3173,100.0,NORTH_AMERICA,Alajuela,2016,2,3,2016-02-03,True,Greg Lasley,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Greg Lasley,https://inaturalist-open-data.s3.amazonaws.com/photos/2983059/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/2983061/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/2983070/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/2983082/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/2983084/original.jpg,k-central-america,2024-10-22 17:46:29
original_1249289504_1.jpg,7297130,Stachytarpheta frantzii,81.69,"Eupherusa nigriventris Lawrence, 1868",2476322,10.2047,-84.3173,100.0,NORTH_AMERICA,Alajuela,2016,2,4,2016-02-04,True,Greg Lasley,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Greg Lasley,https://inaturalist-open-data.s3.amazonaws.com/photos/2986851/original.jpg,k-central-america,2024-10-22 17:46:31
original_1453461002_1.jpg,7327057,Combretum farinosum,3.4709999999999996,"Eupherusa nigriventris Lawrence, 1868",2476322,10.203529,-84.161634,112.0,NORTH_AMERICA,Heredia,2015,10,17,2015-10-17T12:10,True,C Yasuda,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,C Yasuda,https://inaturalist-open-data.s3.amazonaws.com/photos/6397891/original.jpg,k-central-america,2024-10-22 17:46:37
original_1702471009_1.jpeg,2872811,Anthurium gracile,3.179,"Eupherusa nigriventris Lawrence, 1868",2476322,10.206634,-84.163821,200.0,NORTH_AMERICA,Heredia,2017,11,2,2017-11-02T09:54,True,Andy Wilson,iNaturalist,http://creativecommons.org/publicdomain/zero/1.0/,Andy Wilson,https://inaturalist-open-data.s3.amazonaws.com/photos/11651694/original.jpeg,k-central-america,2024-10-22 17:46:41
original_1932304717_1.jpg,2910221,Bouvardia ternifolia,5.782,"Eupherusa nigriventris Lawrence, 1868",2476322,10.442183,-84.667157,,NORTH_AMERICA,Alajuela,2017,1,11,2017-01-11T09:53,True,henryd2054,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,henryd2054,https://inaturalist-open-data.s3.amazonaws.com/photos/24081325/original.jpg,k-central-america,2024-10-22 17:46:43
original_2235473091_1.jpeg,5321877,Ionopsis utricularioides,3.943,"Eupherusa nigriventris Lawrence, 1868",2476322,10.203188,-84.160996,214.0,NORTH_AMERICA,Heredia,2019,2,26,2019-02-26T16:14,True,Karen and Mike,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Karen and Mike,https://inaturalist-open-data.s3.amazonaws.com/photos/32179812/original.png; https://inaturalist-open-data.s3.amazonaws.com/photos/32179976/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/32180008/original.jpeg,k-central-america,2024-10-22 17:46:48
original_2235473091_2.jpeg,5321877,Ionopsis utricularioides,8.207,"Eupherusa nigriventris Lawrence, 1868",2476322,10.203188,-84.160996,214.0,NORTH_AMERICA,Heredia,2019,2,26,2019-02-26T16:14,True,Karen and Mike,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Karen and Mike,https://inaturalist-open-data.s3.amazonaws.com/photos/32179812/original.png; https://inaturalist-open-data.s3.amazonaws.com/photos/32179976/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/32180008/original.jpeg,k-central-america,2024-10-22 17:46:50
original_2235473091_3.png,5414601,Russelia equisetiformis,9.476999999999999,"Eupherusa nigriventris Lawrence, 1868",2476322,10.203188,-84.160996,214.0,NORTH_AMERICA,Heredia,2019,2,26,2019-02-26T16:14,True,Karen and Mike,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Karen and Mike,https://inaturalist-open-data.s3.amazonaws.com/photos/32179812/original.png; https://inaturalist-open-data.s3.amazonaws.com/photos/32179976/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/32180008/original.jpeg,k-central-america,2024-10-22 17:46:53
original_2265798715_2.jpeg,5387098,Dahlia coccinea,9.06,"Eupherusa nigriventris Lawrence, 1868",2476322,10.204478,-84.161422,101.0,NORTH_AMERICA,Heredia,2018,4,6,2018-04-06T15:02,True,A Emmerson,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,A Emmerson,https://inaturalist-open-data.s3.amazonaws.com/photos/39988841/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/39988842/original.jpeg,k-central-america,2024-10-22 17:46:58
original_2311320471_1.jpg,7297130,Stachytarpheta frantzii,55.586999999999996,"Eupherusa nigriventris Lawrence, 1868",2476322,10.253538,-84.272017,242.0,NORTH_AMERICA,Alajuela,2019,4,1,2019-04-01T12:06,True,Carlos Sanchez,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Carlos Sanchez,https://inaturalist-open-data.s3.amazonaws.com/photos/46160224/original.jpg,k-central-america,2024-10-22 17:47:00
original_2311340175_1.jpeg,3587076,Passiflora miniata,6.897,"Eupherusa nigriventris Lawrence, 1868",2476322,10.204367,-84.161531,,NORTH_AMERICA,Heredia,2019,7,17,2019-07-17T16:39,True,Arman Moreno,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Arman Moreno,https://inaturalist-open-data.s3.amazonaws.com/photos/46291170/original.jpeg,k-central-america,2024-10-22 17:47:05
original_2366157007_1.jpg,5320021,Epidendrum nocturnum,26.43,"Eupherusa nigriventris Lawrence, 1868",2476322,10.204523,-84.161518,17.0,NORTH_AMERICA,Heredia,2019,8,19,2019-08-19T11:40,True,Steven Easley,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Steven Easley,https://inaturalist-open-data.s3.amazonaws.com/photos/49010075/original.jpg,k-central-america,2024-10-22 17:47:08
original_2465273606_1.jpeg,4172177,Psammisia ramiflora,14.279,"Eupherusa nigriventris Lawrence, 1868",2476322,9.757713,-83.783392,15.0,NORTH_AMERICA,Cartago,2019,3,15,2019-03-15T12:15,True,Jack Bindernagel,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Jack Bindernagel,https://inaturalist-open-data.s3.amazonaws.com/photos/57483791/original.jpeg,k-central-america,2024-10-22 17:47:13
original_2563637562_1.jpg,5414601,Russelia equisetiformis,5.457999999999999,"Eupherusa nigriventris Lawrence, 1868",2476322,10.206634,-84.163821,2135.0,NORTH_AMERICA,Heredia,2020,1,19,2020-01-19T10:35,True,Paul Prappas,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Paul Prappas,https://inaturalist-open-data.s3.amazonaws.com/photos/60471308/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/60471436/original.jpg,k-central-america,2024-10-22 17:47:18
